Artist,Album,Year,Popularity,Duration,Cover,ID,Language,acousticness,danceability,energy,instrumentalness,loudness,mode,speechiness,tempo,valence,liveness
Selena Gomez,Stars Dance (Bonus Track Version),2013,67,46.2,https://i.scdn.co/image/ab67616d0000b2730e36690135fa1a30d048e604,3cGKAHAUhAaTTezK4GbBhQ,English,0.041,0.633,0.811,0.0,-4.428,0.462,0.09,115.609,0.521,0.208
Semisonic,All About Chemistry,2001,36,51.7,https://i.scdn.co/image/ab67616d0000b27334ef76f4556821b25887d1a4,76cYzaSTDXhd0UTipRCVZF,English,0.141,0.566,0.71,0.007,-7.796,0.75,0.035,129.359,0.592,0.225
Semisonic,Feeling Strangely Fine (20th Anniversary Edition),1998,52,67.2,https://i.scdn.co/image/ab67616d0000b273fb304ec81a4ab3a5b5b7eea4,6KaEKR4KsmFWVrb0ktQo2T,English,0.235,0.523,0.69,0.004,-7.295,0.812,0.037,106.146,0.443,0.195
Semisonic,Great Divide,1996,41,45.7,https://i.scdn.co/image/ab67616d0000b2732498c6a925b105b6e22febc5,4mUfPTQtun5UEyixtUjtFp,English,0.224,0.542,0.644,0.176,-9.481,0.667,0.031,113.684,0.525,0.098
Shakira,Laundry Service: Washed and Dried (Expanded Edition),2021,54,63.8,https://i.scdn.co/image/ab67616d0000b2739015cb1108929d137daeaa4d,6WaruQqgJzSlSzZz2YdUku,Spanish,0.17,0.677,0.73,0.0,-7.125,0.412,0.053,130.303,0.645,0.17
Shakira,El Dorado,2017,74,44.0,https://i.scdn.co/image/ab67616d0000b273d05d3aad30c5fb7614893cf5,6bUxh58rYTL67FS8dyTKMN,Spanish,0.361,0.754,0.748,0.0,-4.342,0.538,0.104,136.829,0.714,0.182
Shakira,Shakira. (Expanded Edition),2014,62,51.5,https://i.scdn.co/image/ab67616d0000b2736acbe587dd91d142c5e364e1,4nXeW6UwZGBnv6zops27k4,Spanish,0.332,0.647,0.712,0.0,-4.828,0.6,0.068,132.913,0.566,0.118
Shakira,Shakira. (Expanded Edition) [Spanish Version],2014,67,52.3,https://i.scdn.co/image/ab67616d0000b2730da1a7e7f3e9ef163e1c1dbf,5meb7aKE722LA66ssBhvfM,Spanish,0.28,0.645,0.743,0.0,-4.422,0.6,0.065,130.508,0.554,0.133
Shakira,Sale el Sol,2010,73,49.1,https://i.scdn.co/image/ab67616d0000b2734214ddc9e33e76de6a8ee888,3gR578qnw47M30LVBTjrlW,Spanish,0.181,0.738,0.768,0.009,-5.346,0.812,0.069,119.704,0.65,0.149
Shakira,She Wolf (Expanded Edition),2009,71,54.2,https://i.scdn.co/image/ab67616d0000b27338abd299129f8be89e636d98,5u0OuxRnf3FzvZR07xAxL2,Spanish,0.311,0.805,0.718,0.005,-5.39,0.438,0.08,122.089,0.619,0.117
Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",2005,76,49.6,https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa,5ppnlEoj4HdRRdRihnY3jU,Spanish,0.201,0.673,0.634,0.0,-6.414,0.692,0.048,124.116,0.538,0.198
Shakira,"Fijación Oral, Vol. 1",2005,76,43.1,https://i.scdn.co/image/ab67616d0000b273f342e70aacda9d78cfb6ce7a,3zHPYwiMJqa3hTBgk695Ae,Spanish,0.425,0.686,0.546,0.03,-9.116,0.667,0.043,128.647,0.507,0.138
Shakira,Laundry Service,2001,74,49.0,https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f,4DyMK9x2gnmRkRa16zHaEV,Spanish,0.159,0.671,0.768,0.0,-5.789,0.385,0.041,132.386,0.648,0.148
Shakira,Donde Estan Los Ladrones,1998,76,41.2,https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d,5hcKSTqKOLuzJgYIQileAe,Spanish,0.273,0.657,0.68,0.0,-7.588,0.909,0.038,113.743,0.525,0.159
Shakira,Pies Descalzos,1995,74,41.0,https://i.scdn.co/image/ab67616d0000b273021b9779a9dbaa6a976edb2d,3HLngzP9wVd8p3SMDQgyd9,Spanish,0.218,0.778,0.535,0.0,-9.725,0.909,0.041,111.729,0.633,0.137
Shawn Mendes,Wonder (Deluxe),2020,55,71.7,https://i.scdn.co/image/ab67616d0000b273fa7d980eae9fbb53f2899b08,2sDPTkswUWDLtZYiOzubTe,English,0.272,0.483,0.501,0.003,-7.332,0.708,0.051,112.753,0.376,0.151
Shawn Mendes,Wonder (Holiday Deluxe),2020,44,46.7,https://i.scdn.co/image/ab67616d0000b273c6da225391c1c8319a016ce1,01haNCctw4EUPl8xUHVhdl,English,0.302,0.515,0.509,0.003,-7.271,0.688,0.05,107.402,0.443,0.166
Shawn Mendes,Wonder,2020,69,40.0,https://i.scdn.co/image/ab67616d0000b27337a5a19e52f8260b3b158e55,3Lp4JKk2ZgNkybMRS3eZR5,English,0.265,0.506,0.553,0.003,-6.656,0.714,0.057,127.477,0.479,0.17
Shawn Mendes,Shawn Mendes (Deluxe),2019,75,50.6,https://i.scdn.co/image/ab67616d0000b273c820f033bd82bef4355d1563,0xzScN8P3hQAz3BT3YYX5w,English,0.394,0.721,0.532,0.0,-7.642,0.688,0.124,123.712,0.601,0.124
Shawn Mendes,Shawn Mendes,2018,74,44.2,https://i.scdn.co/image/ab67616d0000b273269423eb6467e308c0fbce24,2VP96XdMOKTXefI8Nui23s,English,0.415,0.705,0.512,0.0,-7.986,0.714,0.14,125.003,0.578,0.121
Shawn Mendes,Illuminate (Deluxe),2017,81,55.5,https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,3wBabo4pmzsYjALMSKY7Iq,English,0.421,0.596,0.541,0.0,-6.463,0.562,0.11,114.661,0.459,0.125
Shawn Mendes,Illuminate,2017,77,44.7,https://i.scdn.co/image/ab67616d0000b2731376b4b16f4bfcba02dc571b,1ne2D0NxoGyZd31gAM4HNd,English,0.376,0.608,0.58,0.0,-6.261,0.538,0.128,118.846,0.481,0.123
Shawn Mendes,Handwritten (Revisited),2015,57,56.7,https://i.scdn.co/image/ab67616d0000b2731e14091e65888a7eb8d9020f,11fLgnq2LE8p5hzo8urweI,English,0.332,0.495,0.556,0.0,-6.483,0.812,0.05,115.572,0.445,0.359
Shawn Mendes,Handwritten (Deluxe),2015,66,52.6,https://i.scdn.co/image/ab67616d0000b2732d6a4125a1d62dc6185f74ea,5Jov5724Nz13A302HM2eKG,English,0.195,0.582,0.55,0.0,-6.245,0.75,0.044,118.613,0.448,0.122
Shawn Mendes,Handwritten,2015,73,43.2,https://i.scdn.co/image/ab67616d0000b273d26246b23c8bfa8ce543b3bb,6sUOosXuYt0oUeczJRbedZ,English,0.19,0.596,0.57,0.0,-6.143,0.769,0.045,124.405,0.479,0.128
Sheryl Crow,Sheryl: Music From The Feature Documentary,2022,30,152.6,https://i.scdn.co/image/ab67616d0000b273587224a82afcc0a4302dd6a1,0dsb8wm9tVgrZW3Cs1Xci4,English,0.214,0.585,0.635,0.022,-7.285,0.771,0.045,115.27,0.538,0.198
Sheryl Crow,Threads,2019,39,74.9,https://i.scdn.co/image/ab67616d0000b27328c88c02c71111ee2045ea42,4b65ZJhMr04pEScAjHYpg7,English,0.328,0.522,0.615,0.0,-5.808,0.706,0.045,120.239,0.4,0.162
Sheryl Crow,Feels Like Home,2013,32,44.0,https://i.scdn.co/image/ab67616d0000b273fb7ae6aed94390c79e4de485,4L1HDyfdGIkACuygktO7T7,English,0.241,0.591,0.538,0.0,-7.429,1.0,0.027,128.704,0.543,0.142
Sheryl Crow,Wildflower (Deluxe Edition),2005,42,63.2,https://i.scdn.co/image/ab67616d0000b273d053d51b318b96947c0e158d,6js6AsbjWMdMXapWYkbVSm,English,0.386,0.494,0.568,0.001,-6.985,0.8,0.031,133.921,0.395,0.242
Sheryl Crow,C'Mon C'Mon,2002,57,56.7,https://i.scdn.co/image/ab67616d0000b2739ba3d667e7cb1fa7697791ff,5NYcTXrRZHxNyRKVOd0vs1,English,0.087,0.541,0.719,0.002,-4.607,0.692,0.036,141.097,0.458,0.246
Sheryl Crow,The Globe Sessions,1998,53,62.9,https://i.scdn.co/image/ab67616d0000b273b194b89063fa7677010d88a9,1eFS4z1AJJCn2zzkZBwzPb,English,0.059,0.558,0.669,0.003,-7.077,0.615,0.034,121.298,0.526,0.21
Sheryl Crow,Sheryl Crow,1996,59,56.5,https://i.scdn.co/image/ab67616d0000b273b3ed19f9985ca08a7a30f6c4,3w7TTi80vZApF0rQE5DMYb,English,0.267,0.614,0.567,0.043,-8.886,0.615,0.035,110.308,0.535,0.111
Sheryl Crow,Tuesday Night Music Club (Deluxe Edition),1993,47,95.1,https://i.scdn.co/image/ab67616d0000b273b2f0a2eb8c8442b1a147da51,11ZOyF9bKgnusVD1rUapwv,English,0.332,0.634,0.435,0.061,-12.47,0.571,0.048,122.681,0.571,0.145
Sheryl Crow,Tuesday Night Music Club,1993,66,49.7,https://i.scdn.co/image/ab67616d0000b273b478a8ce3aac61a3675aac2a,7dC6axVAeBDpRMmNtRbpwU,English,0.34,0.65,0.424,0.036,-12.98,0.727,0.04,111.925,0.574,0.164
Sia,Everyday Is Christmas (Snowman Deluxe Edition),2022,47,69.9,https://i.scdn.co/image/ab67616d0000b273e148309ab2c36b2b56eeb396,49kFmuCyxzpbtVfnpLcOP1,English,0.201,0.596,0.682,0.0,-5.251,0.857,0.072,133.101,0.519,0.132
Sia,Music (Songs From And Inspired By The Motion Picture),2021,57,49.5,https://i.scdn.co/image/ab67616d0000b2737fcded053b9120228e643d86,7nA0EdSRuxzUqkA7kMSer7,English,0.171,0.56,0.628,0.007,-5.742,0.786,0.073,131.591,0.392,0.203
Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019,74,30.8,https://i.scdn.co/image/ab67616d0000b2733f159ae07dd556323f39f47b,0ujHQ5WCLuKJQXOqXpGtpf,English,0.184,0.595,0.581,0.008,-6.123,0.6,0.075,126.992,0.482,0.143
Sia,Everyday Is Christmas (Deluxe Edition),2018,68,44.9,https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8,2vcGYJcPfXUmCdcXXqqukg,English,0.211,0.573,0.674,0.0,-5.549,0.692,0.065,127.121,0.503,0.096
Sia,This Is Acting (Deluxe Version),2016,79,74.3,https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837,2eV6DIPDnGl1idcjww6xyX,English,0.14,0.522,0.737,0.027,-4.862,0.368,0.087,128.214,0.415,0.17
Sia,1000 Forms Of Fear (Deluxe Version),2015,69,84.6,https://i.scdn.co/image/ab67616d0000b273b55ed804149fffbb5e35ff34,6FdNvoO5sF4EKwCX9je1MH,English,0.236,0.514,0.627,0.006,-5.816,0.8,0.081,132.41,0.369,0.148
Sia,We Are Born,2010,33,50.3,https://i.scdn.co/image/ab67616d0000b273407da0a78b760009968ff432,55vXDESMdISZiIBL1GMsWr,English,0.108,0.609,0.724,0.039,-5.035,0.571,0.043,132.351,0.603,0.208
Sia,Some People Have REAL Problems,2008,51,61.1,https://i.scdn.co/image/ab67616d0000b2732e6476347796809a8b4de444,6jwrliQ4758qVYMtdgQtZt,English,0.266,0.532,0.499,0.02,-7.254,0.6,0.034,121.394,0.418,0.141
Sia,Colour The Small One,2005,41,70.5,https://i.scdn.co/image/ab67616d0000b273933f444272eece5e39f03f51,6uVUKJgirfLpW20hCk9cwb,English,0.355,0.556,0.505,0.399,-8.893,0.625,0.036,127.475,0.303,0.12
Sia,Colour The Small One (Deluxe Edition),2004,48,84.6,https://i.scdn.co/image/ab67616d0000b2736d915e88ca70c17d80051772,5ywlzsK6ga8Drc8RbSI0KX,English,0.298,0.583,0.517,0.311,-9.233,0.579,0.041,127.637,0.322,0.153
Sia,Healing is Difficult (10th Anniversary Edition) (Deluxe),2003,38,102.7,https://i.scdn.co/image/ab67616d0000b2734b1ade63a88aa756fe62de74,077wcp5NLTdkFGSAttyfmG,English,0.179,0.677,0.649,0.236,-8.953,0.526,0.12,121.489,0.503,0.149
Simon & Garfunkel,Bridge Over Troubled Water,1970,73,37.1,https://i.scdn.co/image/ab67616d0000b273ba7fe7dd76cd4307e57dd75f,0JwHz5SSvpYWuuCNbtYZoV,English,0.521,0.455,0.513,0.033,-12.868,0.909,0.042,121.101,0.567,0.267
Simon & Garfunkel,Bookends,1968,70,29.5,https://i.scdn.co/image/ab67616d0000b273d8fb5b4308dc27f210064ef4,3bzgbgiytguTDnwzflAZr2,English,0.593,0.449,0.291,0.079,-18.824,0.5,0.107,119.092,0.508,0.225
Simon & Garfunkel,The Graduate,1968,41,36.5,https://i.scdn.co/image/ab67616d0000b273d86a12a382d47a718a161a70,4Y6Y51075ZorxVXgeFikcZ,English,0.536,0.471,0.357,0.197,-14.188,0.857,0.04,102.326,0.489,0.205
Simon & Garfunkel,"Parsley, Sage, Rosemary And Thyme",1966,65,28.1,https://i.scdn.co/image/ab67616d0000b273fb107b5a07df183f1836d9cb,1sh32o99zA04PJIUJUpEj7,English,0.61,0.446,0.415,0.0,-13.131,0.833,0.043,106.64,0.473,0.13
Simon & Garfunkel,Sounds Of Silence,1966,64,28.8,https://i.scdn.co/image/ab67616d0000b27344a8aa7ac5c2e2defbfd702b,07RAGILF28QweYQSZasr5k,English,0.494,0.455,0.418,0.083,-12.553,0.727,0.038,111.246,0.612,0.153
Simon & Garfunkel,"Wednesday Morning, 3 A.M.",1964,67,31.3,https://i.scdn.co/image/ab67616d0000b2733b50c381e5f477c3cd066286,5pnJrocLlZ3FWEbcr2PTz0,English,0.681,0.416,0.257,0.015,-15.104,1.0,0.032,125.107,0.539,0.146
Ski Mask The Slump God,STOKELEY,2018,75,32.4,https://i.scdn.co/image/ab67616d0000b273e62c8561e3b1bd9ad952ce01,0z0z4DcXhHiobX5ZKAw8Qn,English,0.153,0.839,0.514,0.0,-10.17,0.692,0.264,128.998,0.546,0.173
Ski Mask The Slump God,You Will Regret (Reloaded),2018,67,34.0,https://i.scdn.co/image/ab67616d0000b27313831fd1727486857a80f2be,2pTyjuQ1d1d79Chhknoa2h,English,0.166,0.774,0.629,0.002,-5.874,0.846,0.236,130.081,0.538,0.284
Smash Mouth,All Star Smash Hits,2005,49,61.4,https://i.scdn.co/image/ab67616d0000b273c98277eb4535eaeb19f403cc,2UQrm3KoMSJ16a2PTUlx2E,English,0.088,0.583,0.898,0.0,-5.264,0.7,0.048,133.465,0.822,0.224
Smash Mouth,Get The Picture,2003,32,36.6,https://i.scdn.co/image/ab67616d0000b27345b3f0e8f083d9f7816b8108,4nPIR0dNaZjD3zwvzmIG0b,English,0.071,0.669,0.863,0.0,-4.793,0.833,0.053,129.756,0.743,0.125
Smash Mouth,Smash Mouth,2001,54,44.9,https://i.scdn.co/image/ab67616d0000b273e271723e2054ba24d0b06075,0E0q3hPeALlDvoDvYztYeH,English,0.069,0.608,0.865,0.021,-4.77,0.615,0.044,112.258,0.768,0.257
Smash Mouth,Astro Lounge,1999,72,50.0,https://i.scdn.co/image/ab67616d0000b2734f3bbf9631faeb8de9912a23,2kyTLcEZe6nc1s6ve0zW9P,English,0.034,0.624,0.851,0.001,-5.308,0.667,0.042,134.523,0.797,0.218
Smash Mouth,Fush Yu Mang (20th Anniversary Edition),1997,61,50.1,https://i.scdn.co/image/ab67616d0000b27366ec7d795b727cd90bd09690,1CsztoJYGwGURMCppulrOt,English,0.076,0.506,0.903,0.0,-5.577,0.75,0.057,120.711,0.741,0.179
Smino,Luv 4 Rent,2022,66,51.0,https://i.scdn.co/image/ab67616d0000b273d7bae4ad0b91f65e0dd910c8,6dtDTbVBQ9QwsNaqEnjsOT,English,0.482,0.585,0.571,0.059,-8.638,0.667,0.225,121.552,0.413,0.285
Smino,NOIR,2018,61,58.9,https://i.scdn.co/image/ab67616d0000b273418c202dda058a337ddb0f92,5rVlqi2fHOmWB764N8PsWF,English,0.344,0.712,0.527,0.001,-7.86,0.444,0.341,112.682,0.469,0.259
Smino,blkswn,2017,64,63.4,https://i.scdn.co/image/ab67616d0000b2738be32b380765207f19d56435,3bTjPEgPzm1XwXsNlMVHhs,English,0.566,0.65,0.509,0.004,-8.636,0.5,0.455,99.499,0.564,0.249
Snow Patrol,Final Straw (20th Anniversary Edition),2023,47,133.7,https://i.scdn.co/image/ab67616d0000b273aa7ca39605ac57a49a56bf79,01DrsYVWZxG9UhQwoDgQV9,English,0.043,0.49,0.624,0.24,-11.004,0.857,0.036,133.984,0.469,0.366
Snow Patrol,Reworked,2019,42,68.6,https://i.scdn.co/image/ab67616d0000b2734f5aaac7e9bdb5ca076856f7,13VzURK9KxMXgmiL8AWp8L,English,0.478,0.527,0.399,0.041,-11.631,0.938,0.036,104.958,0.185,0.138
Snow Patrol,Wildness (Deluxe),2018,50,65.4,https://i.scdn.co/image/ab67616d0000b27391dac9fd0aaac5710d19ad9b,7CGzC8FDgpAMyp36T7yyEa,English,0.453,0.544,0.509,0.01,-6.871,0.8,0.034,126.737,0.335,0.117
Snow Patrol,Fallen Empires,2011,42,57.2,https://i.scdn.co/image/ab67616d0000b273038bb431d742c5c0b0dfade7,56D3j08rASJg9ZGAyoq2ZZ,English,0.367,0.49,0.658,0.119,-8.196,0.929,0.041,119.767,0.255,0.248
Snow Patrol,A Hundred Million Suns,2008,39,58.1,https://i.scdn.co/image/ab67616d0000b2734cf663d87d1831002fea4158,3p4qWyNmx3ckymw2l3lCVO,English,0.137,0.508,0.68,0.014,-7.207,0.909,0.036,125.821,0.272,0.155
Snow Patrol,Eyes Open,2006,45,57.4,https://i.scdn.co/image/ab67616d0000b27323020a3f1cf353ce1a50d0b3,2YDBLlsC6og1bt9oIddktl,English,0.175,0.527,0.683,0.006,-6.381,0.786,0.035,123.117,0.388,0.285
Snow Patrol,Final Straw,2004,60,43.4,https://i.scdn.co/image/ab67616d0000b2733da246ae81087859a89fe42a,6rnHGj9PUHcEQCp4xdjbeJ,English,0.055,0.505,0.737,0.023,-6.388,0.833,0.036,127.505,0.373,0.217
Snow Patrol,When It's All Over We Still Have to Clear Up,2001,38,57.6,https://i.scdn.co/image/ab67616d0000b2732b6d608e872a6ed0d9e04fb8,04O25B9YwJRS5fIT3llZFI,English,0.199,0.488,0.497,0.389,-11.209,0.778,0.043,122.69,0.41,0.135
Snow Patrol,Songs for Polarbears,1998,34,77.4,https://i.scdn.co/image/ab67616d0000b2735aeea2ea60ecead885294ab7,7kYowijrwy9wBiZia6FzUs,English,0.174,0.496,0.592,0.336,-10.802,0.826,0.04,123.71,0.393,0.167
Soda Stereo,SEP7IMO DIA,2017,52,78.3,https://i.scdn.co/image/ab67616d0000b273d7fb50201c2555c82f43fd27,0HUncweJW3LTO0YOvOEX4a,Spanish,0.121,0.444,0.735,0.247,-7.419,0.619,0.041,106.728,0.352,0.231
Soda Stereo,Sueño Stereo (Remastered),1995,62,53.0,https://i.scdn.co/image/ab67616d0000b273b50bb73f2ef9047afa0644a4,1A3VRbn7Kto2ov0LkSY0eg,Spanish,0.166,0.509,0.637,0.332,-8.764,0.583,0.046,129.979,0.351,0.163
Soda Stereo,Dynamo (Remastered),1992,57,56.1,https://i.scdn.co/image/ab67616d0000b273b755f1b1b4410d404fe21167,4bfwXuecOmNVlPM5RStAiQ,Spanish,0.003,0.433,0.735,0.432,-8.284,0.5,0.042,123.451,0.291,0.19
Soda Stereo,Rex Mix (Remastered),1991,30,40.7,https://i.scdn.co/image/ab67616d0000b273c36ccf76605b4381d022f502,1OPsfxGYBniKd1qWi05f2K,Spanish,0.008,0.579,0.868,0.242,-6.566,0.429,0.048,92.719,0.557,0.272
Soda Stereo,Canción Animal (Remastered),1990,71,41.4,https://i.scdn.co/image/ab67616d0000b273c451ed28353639e79b4d97d9,3GoSlKTNcVOp1ZxE5OOXeN,Spanish,0.048,0.553,0.692,0.117,-7.935,0.9,0.028,109.973,0.577,0.234
Soda Stereo,Doble Vida (Remastered),1988,62,42.1,https://i.scdn.co/image/ab67616d0000b27382cf3a9e2e2b6b1b3f994d38,0mEY1U7SZdIwDWylFm2UC4,Spanish,0.11,0.628,0.85,0.217,-5.552,0.667,0.044,107.579,0.668,0.236
Soda Stereo,Signos (Remastered),1986,67,40.8,https://i.scdn.co/image/ab67616d0000b2734a6f5598c41e77ae78cab725,7s2lDvm4FwnWE5RXEoY8Gi,Spanish,0.06,0.532,0.838,0.021,-5.52,0.5,0.045,117.843,0.535,0.21
Soda Stereo,Nada Personal (Remastered),1985,70,40.0,https://i.scdn.co/image/ab67616d0000b273e28947f6ad2f100af9c1965a,0hyq754QnaKHYpH32QnWqs,Spanish,0.19,0.671,0.85,0.08,-5.536,0.8,0.05,128.854,0.609,0.139
Soda Stereo,Soda Stereo (Remastered),1984,69,35.0,https://i.scdn.co/image/ab67616d0000b2738fd9b16eb6bdd20c95717258,3i4nU0OIi7gMmXDEhG9ZRt,Spanish,0.053,0.677,0.898,0.253,-4.545,0.636,0.063,147.795,0.817,0.201
Soda Stereo,Originales - 20 Exitos,1983,56,78.6,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,75LbseLsPdTkMO9oUD9J8n,Spanish,0.233,0.6,0.789,0.113,-6.455,0.65,0.057,126.427,0.634,0.199
Soundgarden,Ultramega OK (Expanded Reissue),2017,41,70.4,https://i.scdn.co/image/ab67616d0000b273bf2bfcbb44d19e0ac0bc8025,00LS6GJwb5ZPTKS8NMAT8x,English,0.017,0.355,0.823,0.276,-8.274,0.526,0.063,115.981,0.351,0.194
Soundgarden,Badmotorfinger,2016,46,245.9,https://i.scdn.co/image/ab67616d0000b2731015292f80ce7ae79c79ea20,5o2p8FZAyEOSH7arjJLCJp,English,0.011,0.337,0.887,0.376,-6.493,0.809,0.07,120.681,0.384,0.43
Soundgarden,Screaming Life/Fopp,2013,37,40.5,https://i.scdn.co/image/ab67616d0000b273ba8e43c3c1723f5930717cfb,5wStnX0uKJRKlWX4rifrSb,English,0.005,0.382,0.852,0.483,-8.037,0.818,0.081,147.581,0.605,0.206
Soundgarden,King Animal (Deluxe Version),2012,42,63.1,https://i.scdn.co/image/ab67616d0000b27353e6380c4354c7404ef4f297,7iJBw0RiM0JUnbIAaIZYfL,English,0.01,0.502,0.792,0.067,-5.105,0.875,0.045,127.908,0.427,0.159
Soundgarden,Down On The Upside,1996,61,65.9,https://i.scdn.co/image/ab67616d0000b2736d70b73bcb327515e9fa8fac,1IVa98im1RfxYp6qeOIg2B,English,0.004,0.384,0.755,0.192,-9.521,0.688,0.051,138.805,0.417,0.174
Soundgarden,Superunknown (Super Deluxe),1994,36,230.6,https://i.scdn.co/image/ab67616d0000b27348dc4aa5baa2ccb3bc7ac65c,1SdZkHsfhkH5yiIzabc0xK,English,0.09,0.409,0.775,0.272,-6.855,0.74,0.06,120.616,0.464,0.197
Soundgarden,Superunknown (Deluxe Edition),1994,72,148.5,https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d,29sTacnS0qA9xri6YS8xLA,English,0.074,0.421,0.781,0.257,-6.484,0.719,0.049,123.231,0.433,0.171
Soundgarden,Superunknown (20th Anniversary),1994,64,70.4,https://i.scdn.co/image/ab67616d0000b2735124ed45a94033830b320500,4K8bxkPDa5HENw0TK7WxJh,English,0.019,0.387,0.817,0.141,-5.554,0.6,0.044,119.399,0.428,0.189
Soundgarden,Louder Than Love,1989,41,53.1,https://i.scdn.co/image/ab67616d0000b2734afd3baacb2653eff44f640a,4Q1HXCFg84PfQRZlPCA4SH,English,0.086,0.329,0.787,0.094,-10.794,0.5,0.054,141.32,0.302,0.174
Spice Girls,Spiceworld (25th Anniversary),2022,44,117.4,https://i.scdn.co/image/ab67616d0000b273b46b64eddae90e1ab0404187,3diiYWB32h7c7Eo2x8oxjK,English,0.165,0.617,0.759,0.073,-7.167,0.56,0.048,123.526,0.615,0.255
Spice Girls,Spice (25th Anniversary / Deluxe Edition),2021,38,89.2,https://i.scdn.co/image/ab67616d0000b2736375106574254afd5911a426,6VIvQiUIOBMxjme8LYiUlU,English,0.152,0.689,0.643,0.067,-9.019,0.545,0.052,114.865,0.708,0.17
Spice Girls,Forever,2000,53,49.6,https://i.scdn.co/image/ab67616d0000b273e9abe405c4503cb4cf0d2265,4jbWZmf7kRxCBD6tgVepYh,English,0.153,0.695,0.722,0.002,-4.36,0.545,0.035,105.105,0.583,0.145
Spice Girls,Spiceworld,1997,68,38.8,https://i.scdn.co/image/ab67616d0000b273f660420bcef3b16b4c7e5f2b,3sr6lAuO3nmB1u8ZuQgpiX,English,0.149,0.57,0.777,0.03,-5.974,0.6,0.051,126.203,0.642,0.191
Spice Girls,Spice,1996,75,40.1,https://i.scdn.co/image/ab67616d0000b27363facc42e4a35eb3aa182b59,3x2jF7blR6bFHtk4MccsyJ,English,0.1,0.694,0.731,0.146,-7.808,0.5,0.048,113.887,0.756,0.167
Steely Dan,Marian McPartland's Piano Jazz Radio Broadcast With Steely Dan,2005,30,53.5,https://i.scdn.co/image/ab67616d0000b273fc9fb5e27f2a0436a80cd209,1BSVyUNntttBSCsp6ABMy7,English,0.85,0.64,0.215,0.263,-18.848,0.688,0.478,103.342,0.53,0.277
Steely Dan,Everything Must Go,2003,42,42.3,https://i.scdn.co/image/ab67616d0000b27381622fc983b170b6f3f34ec3,1IZfi926sBgCgvIwIS2rcS,English,0.194,0.831,0.464,0.035,-8.409,0.778,0.045,110.08,0.682,0.125
Steely Dan,Two Against Nature,2000,44,51.5,https://i.scdn.co/image/ab67616d0000b273f5e9d575b1727f2ce6fec86e,2MJc2N3eFVT0ZabBN4zc32,English,0.359,0.808,0.491,0.02,-9.404,0.333,0.045,121.687,0.684,0.118
Steely Dan,Gaucho,1980,59,37.8,https://i.scdn.co/image/ab67616d0000b273412d0a3ed734b885c1fed05d,5fIBtKHWGjbjK9C4i1Z11L,English,0.328,0.788,0.392,0.01,-10.955,0.571,0.046,107.281,0.623,0.068
Steely Dan,Aja,1977,64,40.0,https://i.scdn.co/image/ab67616d0000b273e5dd0952c693529017743e39,5Zxv8bCtxjz11jjypNdkEa,English,0.149,0.658,0.488,0.006,-12.536,0.571,0.042,129.597,0.638,0.071
Steely Dan,The Royal Scam,1976,58,41.3,https://i.scdn.co/image/ab67616d0000b2736ac9fc028a8ba4c13b34a784,1Sur33x6g7tvdd9GQnHhhu,English,0.215,0.637,0.624,0.102,-10.064,0.333,0.043,108.386,0.773,0.347
Steely Dan,Katy Lied,1975,53,35.3,https://i.scdn.co/image/ab67616d0000b273d72ce442e7717e75315dd7a1,12N6IsuqIJzbTXdIrJnc9b,English,0.319,0.661,0.527,0.013,-11.787,0.6,0.043,127.724,0.657,0.121
Steely Dan,Pretzel Logic,1974,58,33.9,https://i.scdn.co/image/ab67616d0000b273120746a40f65d11c2ac29647,4XfN871nBIz6obaUDEzZXm,English,0.646,0.644,0.461,0.071,-13.525,0.455,0.045,124.062,0.733,0.167
Steely Dan,Countdown To Ecstasy,1973,54,40.8,https://i.scdn.co/image/ab67616d0000b273f08f479a9dcdf7db7c85e3a8,1oOpgDzHt6wl7kHbFFPzEc,English,0.449,0.59,0.606,0.044,-11.839,0.625,0.047,124.792,0.734,0.088
Steely Dan,Can't Buy A Thrill,1972,73,41.2,https://i.scdn.co/image/ab67616d0000b2730ddd7e736f870994f4707947,6DlSUW5gmq6Byc3osKDJ2p,English,0.494,0.614,0.406,0.0,-17.561,0.8,0.033,105.1,0.685,0.118
Steve Lacy,Gemini Rights,2022,79,35.0,https://i.scdn.co/image/ab67616d0000b27368968350c2550e36d96344ee,3Ks0eeH0GWpY4AU20D5HPD,English,0.443,0.554,0.477,0.234,-8.333,0.5,0.035,105.093,0.488,0.251
